molecule_chembl_id,pchembl_value
CHEMBL6030490,5.79
CHEMBL4105442,8.17
CHEMBL4290812,8.86
CHEMBL3676386,7.17
CHEMBL2029690,4.13
CHEMBL4549542,7.565
CHEMBL5945237,9.0
CHEMBL391181,7.4
CHEMBL5436101,6.945
CHEMBL5815423,6.76
CHEMBL3604912,6.42
CHEMBL3087197,6.63
CHEMBL500217,7.05
CHEMBL5764610,5.5
CHEMBL78257,5.745
CHEMBL5618366,7.22
CHEMBL5201250,7.05
CHEMBL162142,9.11
CHEMBL5770897,6.26
CHEMBL432416,4.85
CHEMBL2032377,8.07
CHEMBL212250,7.6
CHEMBL5087785,6.47
CHEMBL5950214,6.76
CHEMBL5178971,9.55
CHEMBL578044,7.36
CHEMBL3676367,7.92
CHEMBL3671537,6.19
CHEMBL3967962,7.195
CHEMBL126372,7.84
CHEMBL5939422,7.09
CHEMBL3647422,8.7
CHEMBL3613691,5.28
CHEMBL5402031,7.89
CHEMBL4561606,8.135
CHEMBL12131,6.25
CHEMBL356324,5.67
CHEMBL3741219,6.0933
CHEMBL3655353,8.37
CHEMBL5569064,5.495
CHEMBL5632485,6.71
CHEMBL5971352,7.43
CHEMBL24137,7.0
CHEMBL3746268,4.96
CHEMBL258270,8.52
CHEMBL5828286,8.52
CHEMBL6016385,6.725
CHEMBL5429210,6.915
CHEMBL5894318,4.65
CHEMBL5840233,4.9467
CHEMBL5825778,9.51
CHEMBL5419002,7.15
CHEMBL1945446,5.49
CHEMBL4440618,8.605
CHEMBL1504817,5.46
CHEMBL4863913,6.95
CHEMBL5087610,8.48
CHEMBL447720,5.5
CHEMBL545006,5.75
CHEMBL4091921,7.94
CHEMBL168382,6.34
CHEMBL206347,5.525
CHEMBL2087358,7.98
CHEMBL4466350,8.05
CHEMBL5846269,7.75
CHEMBL1173783,5.9
CHEMBL4740295,9.1
CHEMBL399735,6.04
CHEMBL1914663,7.35
CHEMBL435054,4.33
CHEMBL5775013,9.0
CHEMBL345837,4.92
CHEMBL4451986,7.28
CHEMBL3344218,7.03
CHEMBL4213082,5.45
CHEMBL136058,8.06
CHEMBL93464,7.345
CHEMBL329642,6.57
CHEMBL2442320,5.26
CHEMBL5881155,9.66
CHEMBL31369,6.34
CHEMBL1645467,7.4
CHEMBL4845732,6.83
CHEMBL432428,6.11
CHEMBL255865,7.7
CHEMBL590109,6.03
CHEMBL1821882,4.8
CHEMBL5562309,6.66
CHEMBL1090363,7.62
CHEMBL5183329,4.47
CHEMBL3818062,8.52
CHEMBL3814447,7.2667
CHEMBL4473277,9.66
CHEMBL5741005,6.76
CHEMBL5191292,7.0
CHEMBL137635,5.03
CHEMBL4078120,8.74
CHEMBL69960,6.77
CHEMBL5853477,7.91
CHEMBL1929302,4.78
CHEMBL1348499,4.68
CHEMBL4451538,6.39
CHEMBL3234755,6.17
CHEMBL2325088,5.6
CHEMBL5878630,6.76
CHEMBL4096988,6.67
CHEMBL5641539,7.3067
CHEMBL5203267,6.4225
CHEMBL5785275,5.81
CHEMBL5910492,6.28
CHEMBL3763627,8.485
CHEMBL5976274,8.05
CHEMBL2029426,7.786
CHEMBL6029953,7.26
CHEMBL1080812,6.06
CHEMBL135592,5.1
CHEMBL3805383,7.08
CHEMBL3740582,5.41
CHEMBL3758946,7.32
CHEMBL2018765,5.0
CHEMBL5752927,8.7
CHEMBL3671478,7.82
CHEMBL4859542,7.31
CHEMBL926,5.26
CHEMBL1204262,9.19
CHEMBL5281464,7.05
CHEMBL2064384,6.0
CHEMBL1242286,5.37
CHEMBL6043242,5.7957
CHEMBL5991947,8.52
CHEMBL172973,6.3
CHEMBL5837449,6.76
CHEMBL3663935,8.89
CHEMBL1242757,5.34
CHEMBL5281167,9.26
CHEMBL3932784,8.85
CHEMBL4176629,7.22
CHEMBL4749501,7.72
CHEMBL1173816,4.73
CHEMBL3741960,5.43
CHEMBL268501,8.7
CHEMBL569880,8.005
CHEMBL5838174,6.8
CHEMBL420059,6.52
CHEMBL3972981,7.66
CHEMBL3092318,6.055
CHEMBL5185036,7.52
CHEMBL5418087,7.52
CHEMBL4080720,9.3
CHEMBL415738,9.0
CHEMBL4071058,8.49
CHEMBL3355888,8.46
CHEMBL5815828,8.22
CHEMBL1358485,8.52
CHEMBL1173319,4.76
CHEMBL4205469,5.0367
CHEMBL120319,6.89
CHEMBL6013771,8.7
CHEMBL5824101,6.74
CHEMBL207246,7.16
CHEMBL5209094,9.585
CHEMBL4452906,7.35
CHEMBL3676351,5.0
CHEMBL5754376,6.26
CHEMBL5289623,5.37
CHEMBL59145,5.5633
CHEMBL4452957,7.63
CHEMBL1928945,6.33
CHEMBL4226254,6.57
CHEMBL545541,8.4
CHEMBL5749996,7.585
CHEMBL3622617,8.74
CHEMBL2064389,6.24
CHEMBL4211835,8.05
CHEMBL5917624,9.52
CHEMBL5954184,7.6
CHEMBL4280817,8.05
CHEMBL2441561,7.495
CHEMBL2437467,8.0867
CHEMBL180022,8.5917
CHEMBL326280,6.1
CHEMBL4534719,7.4375
CHEMBL5984886,6.56
CHEMBL301359,7.57
CHEMBL5284924,9.51
CHEMBL5785692,7.26
CHEMBL1172855,5.0
CHEMBL346846,7.1
CHEMBL5431378,8.0
CHEMBL5400930,6.4257
CHEMBL138691,5.64
CHEMBL4117373,8.31
CHEMBL3360609,9.33
CHEMBL4079829,5.08
CHEMBL171545,5.82
CHEMBL3234748,7.48
CHEMBL2283255,4.79
CHEMBL5788794,7.44
CHEMBL5813354,8.1
CHEMBL5569311,8.28
CHEMBL4204983,7.61
CHEMBL5833896,8.7
CHEMBL368278,5.28
CHEMBL126483,5.03
CHEMBL5948727,8.7
CHEMBL3989970,8.2467
CHEMBL5790497,5.26
CHEMBL5975352,8.7
CHEMBL1928954,5.78
CHEMBL606403,6.89
CHEMBL1928944,5.92
CHEMBL6040478,5.0
CHEMBL6067939,6.99
CHEMBL3263968,5.96
CHEMBL39355,7.585
CHEMBL3758939,8.3
CHEMBL3647421,8.4
CHEMBL3647423,8.5
CHEMBL5965216,7.694
CHEMBL4639556,5.31
CHEMBL5985978,7.69
CHEMBL377250,7.05
CHEMBL5743124,8.05
CHEMBL347659,4.89
CHEMBL545315,8.5278
CHEMBL1241486,5.27
CHEMBL3919183,7.03
CHEMBL4473768,8.0
CHEMBL4167162,7.5
CHEMBL5870912,8.15
CHEMBL1822066,5.07
CHEMBL6056552,8.315
CHEMBL519757,7.27
CHEMBL3917698,6.57
CHEMBL1641994,4.89
CHEMBL3647973,7.21
CHEMBL5847651,6.26
CHEMBL4160329,5.47
CHEMBL391521,6.96
CHEMBL4090083,8.13
CHEMBL3671562,7.33
CHEMBL1828871,4.86
CHEMBL4759003,10.0
CHEMBL166765,6.22
CHEMBL604914,7.23
CHEMBL5755992,8.7
CHEMBL1203935,8.05
CHEMBL5170376,6.8575
CHEMBL207445,8.0
CHEMBL3671528,6.7
CHEMBL604992,6.14
CHEMBL5945683,7.235
CHEMBL5173517,7.5225
CHEMBL3933568,6.3
CHEMBL6041164,8.05
CHEMBL5557850,6.66
CHEMBL425738,6.92
CHEMBL4777353,8.31
CHEMBL4745521,8.3233
CHEMBL5205581,7.42
CHEMBL5942093,6.12
CHEMBL5837504,8.7
CHEMBL5906294,8.7
CHEMBL4098072,7.795
CHEMBL4068814,4.18
CHEMBL3896779,7.425
CHEMBL4099445,7.225
CHEMBL2316158,5.72
CHEMBL6037186,5.9733
CHEMBL426580,9.54
CHEMBL3604938,5.07
CHEMBL4776056,8.85
CHEMBL3805325,7.24
CHEMBL5845015,9.0
CHEMBL3752365,7.11
CHEMBL5204749,9.47
CHEMBL3892960,5.17
CHEMBL5400219,7.72
CHEMBL3671494,8.1
CHEMBL1812555,5.11
CHEMBL5894042,4.8
CHEMBL3754564,7.96
CHEMBL5920399,8.3
CHEMBL5986548,8.3
CHEMBL331026,4.48
CHEMBL5415311,9.945
CHEMBL5933908,8.52
CHEMBL5089912,6.7867
CHEMBL5404639,8.55
CHEMBL4849268,4.78
CHEMBL3325472,4.74
CHEMBL523586,5.0
CHEMBL3940089,8.835
CHEMBL145266,4.72
CHEMBL3676352,7.38
CHEMBL4106607,6.36
CHEMBL1243254,8.51
CHEMBL316064,8.72
CHEMBL1934629,7.13
CHEMBL1094825,5.56
CHEMBL4756049,6.3233
CHEMBL5755043,5.98
CHEMBL1914669,7.2
CHEMBL5929019,5.26
CHEMBL578255,6.96
CHEMBL6032965,5.44
CHEMBL230232,6.0
CHEMBL1242209,4.75
CHEMBL50344,8.35
CHEMBL1928315,7.97
CHEMBL53753,7.82
CHEMBL5907553,5.75
CHEMBL128467,8.85
CHEMBL3628906,5.48
CHEMBL4453276,6.435
CHEMBL321494,7.745
CHEMBL3416631,6.22
CHEMBL5970361,6.76
CHEMBL4094959,7.9029
CHEMBL4105621,9.22
CHEMBL225930,5.66
CHEMBL3978161,7.48
CHEMBL122245,8.15
CHEMBL598007,8.14
CHEMBL4448494,5.71
CHEMBL1914659,7.77
CHEMBL153518,5.37
CHEMBL4556799,7.92
CHEMBL5827453,8.15
CHEMBL2437485,5.4033
CHEMBL5938251,7.96
CHEMBL4786797,6.22
CHEMBL293913,4.36
CHEMBL3233791,8.085
CHEMBL589823,5.71
CHEMBL6037257,7.26
CHEMBL593911,7.82
CHEMBL4760606,7.24
CHEMBL181275,6.7
CHEMBL5873071,8.7
CHEMBL5590915,5.51
CHEMBL3904966,8.05
CHEMBL4168254,7.94
CHEMBL3088218,5.09
CHEMBL5853577,8.76
CHEMBL5797736,5.54
CHEMBL4064475,8.74
CHEMBL3221554,6.05
CHEMBL205798,7.92
CHEMBL598406,6.9
CHEMBL2309506,7.0
CHEMBL4562138,9.1
CHEMBL5436254,8.68
CHEMBL3219503,6.28
CHEMBL3699604,7.7
CHEMBL597200,7.3733
CHEMBL4289083,5.71
CHEMBL5814097,8.4
CHEMBL4079553,7.97
CHEMBL1917092,6.0
CHEMBL3963620,7.3
CHEMBL6059063,7.6
CHEMBL5799106,7.7083
CHEMBL3818563,8.705
CHEMBL3948267,7.88
CHEMBL4105526,8.13
CHEMBL3133894,5.51
CHEMBL5827666,8.35
CHEMBL4071012,8.04
CHEMBL205870,7.07
CHEMBL416191,6.52
CHEMBL1242753,5.1
CHEMBL4208712,5.9533
CHEMBL5951478,6.33
CHEMBL5982314,9.0
CHEMBL5825503,5.2
CHEMBL5816376,9.0
CHEMBL3699619,6.7
CHEMBL5760284,7.6
CHEMBL206029,7.82
CHEMBL3678960,8.45
CHEMBL5984403,8.22
CHEMBL337027,6.8
CHEMBL6045121,7.16
CHEMBL5201794,6.94
CHEMBL5272590,7.04
CHEMBL5915570,6.26
CHEMBL483313,5.88
CHEMBL5207390,7.075
CHEMBL6053847,5.4833
CHEMBL1272167,6.325
CHEMBL555321,7.3
CHEMBL4583178,7.135
CHEMBL5831206,7.64
CHEMBL308498,8.55
CHEMBL4780210,5.72
CHEMBL3622621,6.25
CHEMBL602328,6.01
CHEMBL3655347,9.0
CHEMBL65063,5.57
CHEMBL3425661,6.4367
CHEMBL1095761,6.67
CHEMBL4584651,6.83
CHEMBL52418,7.54
CHEMBL5882926,7.6
CHEMBL4070053,8.48
CHEMBL5945215,6.26
CHEMBL1241771,5.05
CHEMBL2029694,5.08
CHEMBL5265927,6.64
CHEMBL6045905,7.89
CHEMBL4763315,9.3
CHEMBL1944922,4.66
CHEMBL137422,5.21
CHEMBL5597724,9.7
CHEMBL2385964,5.82
CHEMBL3944027,7.98
CHEMBL1173601,5.19
CHEMBL176309,6.16
CHEMBL58,5.27
CHEMBL4439982,9.66
CHEMBL203132,5.77
CHEMBL234577,6.89
CHEMBL479,5.53
CHEMBL2425735,8.4367
CHEMBL5439200,7.15
CHEMBL3676350,6.1
CHEMBL6011191,6.56
CHEMBL332096,6.07
CHEMBL451523,5.27
CHEMBL5839283,8.0
CHEMBL1241241,6.04
CHEMBL1242378,4.0
CHEMBL1242468,4.58
CHEMBL203936,6.65
CHEMBL3950023,7.0
CHEMBL206003,7.68
CHEMBL5976760,6.56
CHEMBL6022989,7.82
CHEMBL590559,8.35
CHEMBL5804962,5.28
CHEMBL93545,7.28
CHEMBL3087200,7.37
CHEMBL204570,7.4
CHEMBL3926558,8.02
CHEMBL5624606,9.575
CHEMBL5432965,9.855
CHEMBL5748865,8.425
CHEMBL5771634,7.6
CHEMBL4086559,6.965
CHEMBL1095464,5.04
CHEMBL3360608,9.59
CHEMBL5419670,5.39
CHEMBL5838931,6.12
CHEMBL5570486,5.505
CHEMBL2333985,5.33
CHEMBL5566977,6.62
CHEMBL5187250,7.34
CHEMBL332612,8.3
CHEMBL6055785,7.85
CHEMBL4290785,7.83
CHEMBL5811490,7.52
CHEMBL204164,5.18
CHEMBL5196360,10.0
CHEMBL3754709,6.5
CHEMBL5431909,9.89
CHEMBL6056421,7.2533
CHEMBL5959323,7.46
CHEMBL5269071,6.84
CHEMBL5283507,8.81
CHEMBL5281741,9.09
CHEMBL3747281,5.3
CHEMBL1914656,6.35
CHEMBL5280531,6.03
CHEMBL4071180,8.235
CHEMBL5926481,7.44
CHEMBL5185207,6.8175
CHEMBL2031312,7.215
CHEMBL312451,4.4
CHEMBL483234,4.4
CHEMBL138940,7.85
CHEMBL5756489,6.26
CHEMBL2333999,7.74
CHEMBL257873,5.84
CHEMBL3086105,7.77
CHEMBL4650323,7.13
CHEMBL176705,6.46
CHEMBL4437803,6.83
CHEMBL1242029,5.85
CHEMBL5567534,7.12
CHEMBL204467,7.48
CHEMBL3622664,9.05
CHEMBL207410,7.1
CHEMBL5274657,7.1
CHEMBL402553,8.1
CHEMBL5766216,8.22
CHEMBL4091276,8.92
CHEMBL6027785,5.68
CHEMBL5424694,6.63
CHEMBL5842644,8.15
CHEMBL3676384,8.1
CHEMBL158797,4.37
CHEMBL5746985,7.17
CHEMBL4206585,6.39
CHEMBL5180830,7.28
CHEMBL2441567,6.13
CHEMBL5767274,8.3
CHEMBL369014,5.89
CHEMBL3806172,6.6
CHEMBL5198368,7.05
CHEMBL3219130,7.626
CHEMBL3899132,7.61
CHEMBL2347960,7.505
CHEMBL5612976,5.59
CHEMBL5195593,6.7
CHEMBL5960275,6.3867
CHEMBL126893,8.06
CHEMBL123045,5.27
CHEMBL4476689,5.95
CHEMBL6060509,8.05
CHEMBL422758,6.35
CHEMBL125920,7.96
CHEMBL5575693,5.52
CHEMBL5272533,6.785
CHEMBL326318,5.88
CHEMBL4746023,6.67
CHEMBL5871844,8.61
CHEMBL363130,5.08
CHEMBL6009400,8.15
CHEMBL5853395,6.2733
CHEMBL6033572,5.26
CHEMBL1094784,4.48
CHEMBL5426036,6.275
CHEMBL597492,5.77
CHEMBL4575697,6.85
CHEMBL3628818,4.34
CHEMBL53121,6.91
CHEMBL5778271,8.52
CHEMBL5884157,6.76
CHEMBL4790655,8.52
CHEMBL5187838,8.1475
CHEMBL3233776,7.68
CHEMBL3969628,6.74
CHEMBL4098587,7.77
CHEMBL5193594,8.125
CHEMBL5204270,8.24
CHEMBL6012814,8.7
CHEMBL287289,7.16
CHEMBL1928950,7.32
CHEMBL255237,7.85
CHEMBL5952451,7.51
CHEMBL4216551,5.21
CHEMBL200976,5.55
CHEMBL5198664,6.74
CHEMBL5936062,6.56
CHEMBL5199122,6.55
CHEMBL5411267,7.15
CHEMBL4082362,8.35
CHEMBL4445797,7.8
CHEMBL4103464,8.05
CHEMBL3237943,4.62
CHEMBL5977400,5.26
CHEMBL7914,5.6
CHEMBL5188399,7.3775
CHEMBL461113,6.82
CHEMBL601719,6.17
CHEMBL3360604,9.28
CHEMBL3746473,6.22
CHEMBL1945447,5.68
CHEMBL5814374,9.25
CHEMBL5883108,8.52
CHEMBL3804886,7.08
CHEMBL1242293,6.42
CHEMBL941,9.96
CHEMBL5809520,7.2567
CHEMBL2047022,5.85
CHEMBL3416627,6.66
CHEMBL4470236,5.51
CHEMBL5935427,8.7
CHEMBL347668,5.07
CHEMBL6026402,7.17
CHEMBL1242566,5.54
CHEMBL2385981,5.3
CHEMBL379017,5.02
CHEMBL2325093,6.7
CHEMBL6062449,7.92
CHEMBL2437226,7.97
CHEMBL1242114,5.66
CHEMBL3699591,7.19
CHEMBL5824145,6.32
CHEMBL5398686,7.77
CHEMBL5431583,7.7
CHEMBL533849,6.3
CHEMBL1645464,6.02
CHEMBL6020978,8.275
CHEMBL5756022,8.305
CHEMBL5411377,7.31
CHEMBL3739587,5.35
CHEMBL144842,5.43
CHEMBL4280174,7.82
CHEMBL5876067,6.78
CHEMBL5815306,6.78
CHEMBL5992872,6.78
CHEMBL5849328,6.78
CHEMBL3297898,7.17
CHEMBL6031721,8.52
CHEMBL497863,7.28
CHEMBL24944,5.53
CHEMBL5888474,7.19
CHEMBL5271155,7.47
CHEMBL3133897,5.36
CHEMBL3219128,7.492
CHEMBL3604930,5.765
CHEMBL255438,7.64
CHEMBL3604924,5.72
CHEMBL5747418,6.52
CHEMBL5206805,6.7
CHEMBL4753631,7.07
CHEMBL4446258,7.19
CHEMBL4072874,7.53
CHEMBL1914665,8.4
CHEMBL1812491,4.92
CHEMBL5287477,8.0
CHEMBL3542268,8.3
CHEMBL3301625,6.36
CHEMBL6026906,8.4
CHEMBL118109,4.73
CHEMBL380386,6.82
CHEMBL606964,6.26
CHEMBL4549604,5.02
CHEMBL28418,8.435
CHEMBL3809489,5.41
CHEMBL5964556,7.15
CHEMBL52665,7.46
CHEMBL323630,6.19
CHEMBL5406924,6.905
CHEMBL3586189,4.88
CHEMBL3414594,6.74
CHEMBL3676346,6.05
CHEMBL1271562,6.58
CHEMBL2381516,7.6767
CHEMBL77085,4.02
CHEMBL5901475,7.4875
CHEMBL5818193,4.9475
CHEMBL2385978,5.7
CHEMBL5870116,6.32
CHEMBL1683957,4.7
CHEMBL6064874,7.67
CHEMBL5742327,8.8
CHEMBL611681,5.06
CHEMBL166154,9.72
CHEMBL3237942,4.83
CHEMBL5740900,7.85
CHEMBL591897,6.22
CHEMBL5854206,7.52
CHEMBL5770169,8.54
CHEMBL5857553,8.32
CHEMBL5798764,7.6
CHEMBL1173815,6.89
CHEMBL4206716,7.9833
CHEMBL4283097,6.945
CHEMBL5768440,8.08
CHEMBL5895402,7.55
CHEMBL3742128,5.4967
CHEMBL4114766,6.43
CHEMBL3393072,5.07
CHEMBL2047021,5.75
CHEMBL5876064,5.56
CHEMBL3949347,7.955
CHEMBL6046040,6.52
CHEMBL4541573,6.44
CHEMBL3425665,6.01
CHEMBL5875012,9.512
CHEMBL5768138,6.4933
CHEMBL201865,4.51
CHEMBL3763757,8.1
CHEMBL3671524,7.5
CHEMBL5207327,7.7
CHEMBL4286031,7.22
CHEMBL193160,8.48
CHEMBL444337,5.89
CHEMBL5639130,5.97
CHEMBL3676357,8.4
CHEMBL4639739,5.35
CHEMBL5938417,6.52
CHEMBL5922580,6.26
CHEMBL5807695,7.8
CHEMBL1829273,4.73
CHEMBL5867406,9.3
CHEMBL5185330,6.2467
CHEMBL6010524,4.92
CHEMBL4440096,4.92
CHEMBL6000972,6.52
CHEMBL511478,6.34
CHEMBL5813513,8.52
CHEMBL5923332,7.3
CHEMBL1242203,4.77
CHEMBL5187375,6.75
CHEMBL49986,8.12
CHEMBL1945453,4.7
CHEMBL287832,6.99
CHEMBL5612888,7.21
CHEMBL4644480,5.39
CHEMBL5517919,6.66
CHEMBL5981332,8.4
CHEMBL2093753,7.1
CHEMBL5194174,8.12
CHEMBL2426289,5.9033
CHEMBL5851317,6.52
CHEMBL604785,5.46
CHEMBL5093625,7.4
CHEMBL4126986,6.94
CHEMBL5190227,5.105
CHEMBL5881164,9.2
CHEMBL4476791,8.65
CHEMBL4081703,7.65
CHEMBL3655343,7.92
CHEMBL1242660,5.29
CHEMBL3133902,5.66
CHEMBL2316157,5.7
CHEMBL92825,7.1
CHEMBL4092003,6.5
CHEMBL2159053,4.98
CHEMBL117697,6.08
CHEMBL5203041,9.11
CHEMBL3920583,9.19
CHEMBL4293051,9.11
CHEMBL5975224,8.005
CHEMBL4166069,7.43
CHEMBL5968872,6.865
CHEMBL5198314,7.9867
CHEMBL3416603,7.44
CHEMBL3416605,7.08
CHEMBL52197,6.99
CHEMBL5804325,6.52
CHEMBL7339,5.9
CHEMBL4206166,7.6433
CHEMBL5086894,7.955
CHEMBL5273438,7.08
CHEMBL5192793,9.82
CHEMBL434828,7.11
CHEMBL5569952,5.29
CHEMBL592426,5.7
CHEMBL5939764,7.37
CHEMBL4089347,7.8
CHEMBL8095,5.7
CHEMBL5814182,5.84
CHEMBL4081429,6.14
CHEMBL5847689,7.2433
CHEMBL808,4.49
CHEMBL3092301,6.19
CHEMBL5206444,7.64
CHEMBL116748,5.23
CHEMBL5938548,6.26
CHEMBL422347,7.09
CHEMBL2152253,6.39
CHEMBL4159909,7.725
CHEMBL4280395,6.575
CHEMBL5855225,8.3
CHEMBL18797,4.62
CHEMBL103860,5.48
CHEMBL5983716,5.995
CHEMBL5797137,5.26
CHEMBL3814445,7.3233
CHEMBL4753387,6.95
CHEMBL5558538,6.64
CHEMBL2325094,6.85
CHEMBL3416616,5.1
CHEMBL5866125,7.77
CHEMBL4067514,7.31
CHEMBL5862522,7.7567
CHEMBL4212884,7.73
CHEMBL4753193,8.1933
CHEMBL513418,8.15
CHEMBL358494,5.0
CHEMBL5566473,8.9
CHEMBL5808074,5.79
CHEMBL3655354,8.19
CHEMBL126384,8.27
CHEMBL115895,4.955
CHEMBL131426,5.96
CHEMBL4459978,6.925
CHEMBL592708,5.24
CHEMBL5850357,6.1267
CHEMBL4777554,6.68
CHEMBL3758770,9.3
CHEMBL92398,6.92
CHEMBL5950594,8.32
CHEMBL5960312,7.64
CHEMBL3357638,9.05
CHEMBL3357637,9.08
CHEMBL2047026,5.95
CHEMBL5907540,8.7
CHEMBL5593219,8.23
CHEMBL2419760,8.7
CHEMBL3360602,9.11
CHEMBL5872960,7.96
CHEMBL4473375,7.08
CHEMBL5970641,7.8
CHEMBL4740573,9.52
CHEMBL5940713,7.68
CHEMBL2031298,9.57
CHEMBL58436,5.15
CHEMBL5095169,8.0708
CHEMBL3233769,5.38
CHEMBL5861020,7.1533
CHEMBL1928958,6.28
CHEMBL255490,7.16
CHEMBL4102284,5.41
CHEMBL208118,8.05
CHEMBL207687,8.1
CHEMBL4856592,7.29
CHEMBL5286730,5.41
CHEMBL4476772,7.57
CHEMBL291359,5.0
CHEMBL6062944,6.26
CHEMBL5752831,6.76
CHEMBL4216679,8.6667
CHEMBL453398,6.72
CHEMBL5978450,6.52
CHEMBL328295,5.3
CHEMBL5834830,7.89
CHEMBL379905,7.52
CHEMBL155761,8.0
CHEMBL3436357,7.55
CHEMBL3759649,7.23
CHEMBL380454,7.1
CHEMBL3263379,5.49
CHEMBL3950549,8.375
CHEMBL4870955,5.24
CHEMBL4217686,5.11
CHEMBL3360607,9.19
CHEMBL4237916,8.15
CHEMBL291986,4.815
CHEMBL6046237,8.52
CHEMBL5907571,8.15
CHEMBL5218821,6.335
CHEMBL4110258,9.27
CHEMBL1271618,6.11
CHEMBL4284780,8.005
CHEMBL5420997,5.05
CHEMBL3114699,7.055
CHEMBL3623284,8.96
CHEMBL3623285,8.57
CHEMBL5631037,8.1
CHEMBL5769203,7.62
CHEMBL4516916,4.63
CHEMBL1683951,4.33
CHEMBL78224,5.06
CHEMBL5176129,8.8
CHEMBL4861796,6.02
CHEMBL3622625,7.49
CHEMBL144778,5.275
CHEMBL5281266,7.64
CHEMBL5202846,7.93
CHEMBL4215275,6.26
CHEMBL461967,8.1
CHEMBL5087264,7.93
CHEMBL5876937,6.26
CHEMBL483321,6.69
CHEMBL4857605,7.2
CHEMBL3221551,6.1
CHEMBL4093535,6.15
CHEMBL6021944,8.7
CHEMBL5887560,6.76
CHEMBL2029428,9.12
CHEMBL6034088,7.34
CHEMBL5808967,8.7
CHEMBL4778717,5.72
CHEMBL2316147,5.25
CHEMBL1173789,4.6
CHEMBL217536,7.22
CHEMBL3612590,6.89
CHEMBL3898480,7.0
CHEMBL5200385,7.32
CHEMBL4866162,7.9925
CHEMBL1241588,4.82
CHEMBL5272200,8.28
CHEMBL1880739,8.59
CHEMBL4537422,7.06
CHEMBL3612563,7.58
CHEMBL1380839,7.12
CHEMBL5989405,7.92
CHEMBL5266387,7.41
CHEMBL4073595,8.34
CHEMBL5818938,7.3
CHEMBL5746836,9.0
CHEMBL5183865,7.39
CHEMBL81073,5.15
CHEMBL3774578,6.79
CHEMBL109372,5.29
CHEMBL1241587,5.3
CHEMBL5916714,7.47
CHEMBL1945451,4.54
CHEMBL4079658,8.19
CHEMBL6015025,6.76
CHEMBL3979610,8.22
CHEMBL1090840,8.49
CHEMBL1828884,4.62
CHEMBL5419934,6.9
CHEMBL5964384,8.7
CHEMBL3409484,7.6
CHEMBL5956847,8.7
CHEMBL534948,5.56
CHEMBL2348416,7.36
CHEMBL212251,7.07
CHEMBL5777725,7.57
CHEMBL2425091,7.03
CHEMBL5278657,8.4067
CHEMBL6007834,6.52
CHEMBL4793453,7.735
CHEMBL5988402,8.52
CHEMBL3263962,6.755
CHEMBL3545154,8.8944
CHEMBL4861707,7.16
CHEMBL6043318,7.96
CHEMBL5401943,5.855
CHEMBL5915854,8.5633
CHEMBL592153,5.87
CHEMBL3633930,7.54
CHEMBL4530048,4.57
CHEMBL543669,5.4
CHEMBL5921778,7.51
CHEMBL5794118,7.645
CHEMBL5594919,7.9
CHEMBL4066504,7.6
CHEMBL176582,11.0
CHEMBL1242385,6.27
CHEMBL113901,5.28
CHEMBL2408830,6.7467
CHEMBL5207108,8.72
CHEMBL4800697,8.37
CHEMBL258694,6.82
CHEMBL5886724,8.52
CHEMBL511623,6.04
CHEMBL1241583,4.77
CHEMBL4757806,9.4
CHEMBL3759986,8.52
CHEMBL2316140,5.79
CHEMBL469996,5.48
CHEMBL6041205,7.85
CHEMBL3623289,7.67
CHEMBL3623288,7.77
CHEMBL3671548,6.41
CHEMBL491686,5.72
CHEMBL3917951,7.0
CHEMBL48650,5.11
CHEMBL4069586,6.48
CHEMBL3633774,8.4
CHEMBL5860718,8.7
CHEMBL4065970,7.54
CHEMBL2018749,6.1
CHEMBL1081849,6.01
CHEMBL4642842,4.455
CHEMBL119982,6.06
CHEMBL5209276,6.3867
CHEMBL5900674,5.21
CHEMBL510845,7.52
CHEMBL1257911,6.0
CHEMBL5203179,6.96
CHEMBL5983473,6.76
CHEMBL5926025,5.26
CHEMBL3622665,8.68
CHEMBL4636996,7.1
CHEMBL5795202,5.68
CHEMBL3917657,6.06
CHEMBL3671579,6.01
CHEMBL6062820,6.97
CHEMBL5895064,6.97
CHEMBL5937803,6.84
CHEMBL5873347,5.08
CHEMBL2441563,8.035
CHEMBL5562868,4.29
CHEMBL5785378,7.465
CHEMBL6015235,7.61
CHEMBL5875973,7.63
CHEMBL4749064,8.92
CHEMBL5886152,4.58
CHEMBL3674148,8.9
CHEMBL2336335,4.86
CHEMBL29197,7.7453
CHEMBL78249,4.16
CHEMBL119923,4.815
CHEMBL5432716,7.52
CHEMBL53690,8.695
CHEMBL3347498,6.07
CHEMBL5982895,8.3
CHEMBL318736,6.98
CHEMBL279138,5.17
CHEMBL4873392,6.34
CHEMBL5912163,8.4
CHEMBL1914673,7.54
CHEMBL6020683,6.63
CHEMBL2385968,6.18
CHEMBL5880998,8.7
CHEMBL2316156,4.73
CHEMBL56201,4.58
CHEMBL1077068,4.05
CHEMBL5427961,7.725
CHEMBL5082149,4.75
CHEMBL498133,7.8
CHEMBL3639542,8.04
CHEMBL1272325,6.765
CHEMBL4791756,8.04
CHEMBL5195164,6.9525
CHEMBL5174629,5.8125
CHEMBL2029439,8.54
CHEMBL1645462,7.6
CHEMBL2018750,5.32
CHEMBL319620,5.47
