molecule_chembl_id,canonical_smiles,inchi_key,pchembl_value,bioactivity_class,group_type,MW,LogP,NumHDonors,NumHAcceptors,TPSA,NumRotatableBonds,violates_mw,violates_logp,violates_hdonors,violates_hacceptors,ro5_violations
CHEMBL2335016,CC(C)(C)C(=O)Nc1nc(Nc2ccc(F)c(Cl)c2)c2cc(CCc3ccccn3)[nH]c2n1,UXLOIBJZAGQBEP-UHFFFAOYSA-N,4.79,inactive,single_entry,466.9480000000002,5.658800000000005,3.0,5.0,95.58999999999999,6.0,False,True,False,False,1
CHEMBL5911677,CC(C)(C)N1CCC(N2C=C([C@@H](Nc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)c3csc(N4CCOCC4)n3)NN2)CC1,UXLQZNFFAQFEDD-MGBGTMOVSA-N,8.15,active,single_entry,737.7369999999997,7.171380000000008,4.0,12.0,116.64,8.0,True,True,False,True,3
CHEMBL4746895,COc1ccc(-c2c3c4cc(OC)c(OCCCN(C)C)cc4[nH]c(=O)c3n3ccc4cc(O)c(OC)cc4c23)cc1O.O=C(O)C(F)(F)F,UXMKBNABPYTSFC-UHFFFAOYSA-N,8.025,active,nonzero_sd,697.6630000000004,6.1550000000000065,4.0,10.0,155.19,9.0,True,True,False,False,2
CHEMBL5935788,Cc1nc(F)ccc1[C@H](Nc1cc(Cl)c2ncc(C#N)c(NCC34CC(C3)C4)c2c1)C1=CN(C2(C(F)F)CC2)NN1,UXMLGSYXYHMQQE-RMXRRHKQSA-N,7.68,active,single_entry,581.0460000000002,5.931500000000005,4.0,8.0,100.92999999999999,9.0,True,True,False,False,2
CHEMBL5435463,C=CC(=O)Nc1cccc(-c2c(-c3ccc(N4CCOCC4)cc3)oc3ncnc(NCCO)c23)c1,UXMLKDZZKQIMQH-UHFFFAOYSA-N,8.035,active,nonzero_sd,485.54400000000027,3.922100000000002,3.0,8.0,112.75000000000001,8.0,False,False,False,False,0
CHEMBL6048989,N#Cc1cnc2c(Cl)cc(N[C@H](C3=CN(C4CCNCC4)NN3)c3cncs3)cc2c1Nc1ccc(F)c(Cl)c1,UXNWKFYZBANUCG-HHHXNRCGSA-N,8.4,active,single_entry,596.5230000000001,5.8238800000000035,5.0,10.0,112.96000000000001,7.0,True,True,False,False,2
CHEMBL5997253,CN(C)C(=O)N[C@@H]1CCCN(c2cnc(C#N)c(Nc3ccc(C4(C)CCN(C(=O)OC(C)(C)C)CC4)cc3)n2)C1,UXOKXKVHWDWUBP-HSZRJFAPSA-N,5.26,intermediate,single_entry,562.7190000000003,4.620480000000004,2.0,8.0,126.72,5.0,True,False,False,False,1
CHEMBL3940060,O=C(CCl)OCCn1c(=O)oc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc21,UXPURPRPVSKBPC-UHFFFAOYSA-N,6.48,active,single_entry,451.2410000000001,3.855800000000002,1.0,8.0,99.25,6.0,False,False,False,False,0
CHEMBL3425658,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)/C(C#N)=C/c3cccc([N+](=O)[O-])c3)c2)n1,UXWPCCYXUMMLAK-PXLXIMEGSA-N,5.945,intermediate,nonzero_sd,641.0880000000002,5.8801800000000055,2.0,11.0,158.78000000000003,10.0,True,True,False,True,3
CHEMBL4229266,C=CC(=O)Nc1cccc(NC(=O)Nc2ccnc(Nc3ccc(C(=O)N(CC)CC)cc3OC)n2)c1,UXXAXUKFKIABIY-UHFFFAOYSA-N,7.0,active,single_entry,503.56300000000033,4.479300000000003,4.0,7.0,137.57999999999998,10.0,True,False,False,False,1
CHEMBL1821875,Cc1ccc(C2=NN(c3nc(-c4ccc(Cl)cc4)cs3)C(c3ccc([N+](=O)[O-])cc3)C2)cc1C,UXYRVBJYIWDPAT-UHFFFAOYSA-N,6.2,active,single_entry,489.0000000000002,7.344240000000005,0.0,6.0,71.63,5.0,False,True,False,False,1
CHEMBL4782320,S=C(Nc1ccc2c(c1)OCO2)Nc1c2ccccc2nc2ccccc12,UXZDJRJJDCBSLW-UHFFFAOYSA-N,6.31,active,single_entry,373.43700000000007,4.925600000000002,2.0,4.0,55.41,2.0,False,False,False,False,0
CHEMBL86754,Oc1c(I)cc(I)c2cccnc12,UXZFQZANDVDGMM-UHFFFAOYSA-N,5.72,intermediate,single_entry,396.95300000000003,3.1496000000000013,1.0,2.0,33.120000000000005,0.0,False,False,False,False,0
CHEMBL4083904,Cc1cc(Nc2ncc3c(n2)N([C@H]2CCN(C(=O)CN(C)C)C2)C(=O)N(c2ccccc2Cl)C3)ccc1N1CCN(C)CC1,UYAQPKAVZLNZHI-VWLOTQADSA-N,7.58,active,single_entry,618.1859999999998,4.042920000000003,1.0,8.0,91.39,7.0,True,False,False,False,1
CHEMBL86531,NS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CCC(=O)O)CCCC3)C(=O)N2,UYARELCPLIZIEQ-GDNBJRDFSA-N,4.54,inactive,single_entry,415.4710000000003,2.0508,4.0,4.0,142.35000000000002,5.0,False,False,False,False,0
CHEMBL5949878,NC(=O)c1c(-c2ccc(Oc3cccc(C(F)(F)F)n3)cc2)nn(C2CCCN(C(=O)/C=C/C(F)F)C2)c1N,UYAWNZFVHHTQLY-ZHACJKMWSA-N,5.92,intermediate,single_entry,550.488,4.422100000000003,2.0,7.0,129.36,7.0,True,False,False,False,1
CHEMBL5279794,C=CC(=O)Nc1cc(Nc2ncc(C(=O)OC(C)C)c(-c3cn4c5c(cccc35)CCC4)n2)c(OC)cc1N(C)CCN(C)C,UYDASVQCOOGEOM-UHFFFAOYSA-N,7.41,active,single_entry,611.7470000000001,5.484200000000005,2.0,10.0,113.85,12.0,True,True,False,False,2
CHEMBL2381504,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(CC(=O)N5CCC(Oc6no[n+]([O-])c6S(=O)(=O)c6ccccc6)CC5)CC4)cc3OC)ncc2Cl)c1,UYDDASUEYNUOFR-UHFFFAOYSA-N,7.4833,active,nonzero_sd,846.323,4.4452000000000025,2.0,15.0,208.49999999999994,14.0,True,False,False,True,2
CHEMBL1947121,COc1cc2ncc(C(=O)NC3CC(C)(C)N([O])C(C)(C)C3)c(Nc3ccc(F)c(Cl)c3)c2cc1OC,UYERHRWQQVHNFN-UHFFFAOYSA-N,6.38,active,single_entry,530.0200000000002,5.885000000000006,2.0,6.0,95.62,6.0,True,True,False,False,2
CHEMBL5817477,CCN1CCN(Cc2ccc(C(=O)N[C@@H]3[C@H]4Oc5ccc(Oc6ccnc(C(=O)NC)c6)cc5[C@@H]34)cc2C(F)(F)F)CC1,UYFPHIJXUONCKX-KCHLEUMXSA-N,8.0467,active,nonzero_sd,595.6220000000003,4.046600000000002,2.0,7.0,96.03,8.0,True,False,False,False,1
CHEMBL458997,CNC(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCOCC3)cc2OC)ncc1Cl,UYJNQQDJUOUFQJ-UHFFFAOYSA-N,6.26,active,single_entry,468.9450000000003,3.8220000000000027,3.0,8.0,100.64,7.0,False,False,False,False,0
CHEMBL3932286,C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc(Cl)c4)ncnc3cc2OC)CC1,UYJVEQNGOYDANU-UHFFFAOYSA-N,8.26,active,nonzero_sd,438.91500000000025,4.591200000000004,1.0,6.0,76.58,6.0,False,False,False,False,0
CHEMBL3397276,Clc1cc(Nc2ncnc3ccc(NC4=NC[C@@H](COc5ccccc5)O4)cc23)ccc1OCc1nccs1,UYLKDXCVDGAJSB-NRFANRHFSA-N,6.02,active,single_entry,559.0510000000004,6.308000000000003,2.0,10.0,102.78000000000002,9.0,True,True,False,False,2
CHEMBL3397275,Clc1cc(Nc2ncnc3ccc(NC4=NC[C@H](COc5ccccc5)O4)cc23)ccc1OCc1nccs1,UYLKDXCVDGAJSB-OAQYLSRUSA-N,5.92,intermediate,single_entry,559.0510000000004,6.308000000000003,2.0,10.0,102.78000000000002,9.0,True,True,False,False,2
CHEMBL5885691,COc1ccccc1C(=O)NCc1ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)c(C)c1,UYLYEFFJOOWKHR-UHFFFAOYSA-N,5.26,intermediate,single_entry,456.5500000000003,4.4376200000000035,2.0,7.0,107.94999999999999,6.0,False,False,False,False,0
CHEMBL205776,CN1CCN(CCCOc2cc(OC3CCOCC3)c3c(Nc4ccc(F)c(Cl)c4)ncnc3c2)CC1,UYNGIWGAHXGANL-UHFFFAOYSA-N,7.18,active,single_entry,530.0440000000001,4.740000000000004,1.0,8.0,71.98,9.0,True,False,False,False,1
CHEMBL5831945,CC(C)(C)CNc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C4(C(F)(F)F)CC4)NN3)c3cccc4c(Cl)nccc34)cc12,UYOOALVGCXQYAH-MHZLTWQESA-N,7.89,active,single_entry,641.529,7.833780000000004,4.0,8.0,100.93,7.0,True,True,False,False,2
CHEMBL5886334,CN(C)C(=O)N[C@@H]1CCCN(c2cnc(C(N)=O)c(Nc3ccc(S(C)(=O)=O)cc3)n2)C1,UYPQWNIVKFFUII-CQSZACIVSA-N,5.26,intermediate,single_entry,461.5480000000002,0.9626000000000007,3.0,8.0,150.62,6.0,False,False,False,False,0
CHEMBL304971,Cc1c(C(=O)N2CCN(C)CC2)c[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21,UYSSUZUSGKWSFS-GDNBJRDFSA-N,6.39,active,single_entry,495.9460000000002,3.5295200000000007,3.0,6.0,106.25,4.0,False,False,False,False,0
CHEMBL1821894,COc1ccc(C2=NN(c3nc(-c4ccccc4)cs3)C(c3ccc(OC)cc3)C2)cc1,UYTJBJPLDXRSJS-UHFFFAOYSA-N,5.16,intermediate,single_entry,441.5560000000002,6.183000000000005,0.0,6.0,46.95,6.0,False,True,False,False,1
CHEMBL5180965,Cc1cc(Nc2ncnc3cc(O)c(NC(=O)/C=C/[C@H]4CCCN4C)cc23)ccc1Oc1ccn2cnnc2c1,UYWHKGJSHFOELO-CPSHHHPTSA-N,7.64,active,single_entry,536.5960000000003,4.811320000000003,3.0,10.0,129.8,7.0,True,False,False,False,1
CHEMBL307209,Clc1cccc(Nc2ncnc3[nH]c(-c4ccccc4)c(-c4ccccc4)c23)c1,UYXXIXVMSUKWBN-UHFFFAOYSA-N,7.02,active,single_entry,396.8810000000001,6.688900000000004,2.0,3.0,53.6,4.0,False,True,False,False,1
CHEMBL5561503,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccn5ncnc5c4)c(C)c3)c3c(N)ncnc32)C1,UYXYRAKKUCLNAF-GOSISDBHSA-N,5.86,intermediate,single_entry,495.54700000000025,3.5684200000000015,1.0,10.0,129.35,5.0,False,False,False,False,0
CHEMBL4068092,C=CC(=O)NCc1cn(Cc2cccc(Nc3cc(-c4[nH]c(SC)nc4-c4ccc(F)cc4)ccn3)c2)nn1,UZCIRQAEKNILDB-UHFFFAOYSA-N,6.78,active,nonzero_sd,540.628,5.185300000000004,3.0,8.0,113.41000000000001,10.0,True,True,False,False,2
CHEMBL5267338,CN1CCN(c2ccc(Nc3nccc(Nc4ccc5[nH]ccc5c4)n3)cc2)CC1,UZEBBZIOFFFKAG-UHFFFAOYSA-N,6.99,active,nonzero_sd,399.5020000000001,4.196900000000002,3.0,6.0,72.11,5.0,False,False,False,False,0
CHEMBL381080,CS(=O)(=O)CCC(=O)Nc1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1,UZGXHZBWNFJHQD-UHFFFAOYSA-N,7.3,active,single_entry,579.0530000000002,5.3647000000000045,2.0,7.0,110.28,9.0,True,True,False,False,2
CHEMBL107472,CNc1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1,UZGZLCVPKWOCDZ-UHFFFAOYSA-N,5.12,intermediate,single_entry,335.1940000000001,3.344000000000001,1.0,5.0,59.81,2.0,False,False,False,False,0
CHEMBL4089279,C=CC(=O)NCc1cccc(Nc2cc(-c3[nH]c(SC)nc3-c3ccc(F)cc3)ccn2)c1,UZKBSKDQSWFMCL-UHFFFAOYSA-N,7.68,active,nonzero_sd,459.5500000000001,5.545500000000004,3.0,5.0,82.7,8.0,False,True,False,False,1
CHEMBL3237937,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)CCN3CCN(CCOc4no[n+]([O-])c4S(=O)(=O)c4ccccc4)CC3)c2)n1,UZLAZBPSXWZCAF-UHFFFAOYSA-N,6.62,active,nonzero_sd,849.371,3.905700000000002,2.0,16.0,194.66999999999996,16.0,True,False,False,True,2
CHEMBL4548960,CCC/C=C\C(=O)Nc1cc(Nc2nc(C)cc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,UZMIOFYGNLYZAY-GDNBJRDFSA-N,8.1,active,single_entry,555.7270000000002,5.988520000000005,2.0,8.0,87.55,12.0,True,True,False,False,2
CHEMBL5757114,O=C1CCC(N2C(=O)c3ccc(OCCOCCOCCOCCCc4cccc5c4C(=O)N(C(C(=O)Nc4nccs4)c4cc(F)ccc4O)C5)cc3C2=O)C(=O)N1,UZSOVRPVQOEDFW-UHFFFAOYSA-N,5.725,intermediate,nonzero_sd,829.8600000000002,3.786200000000002,3.0,13.0,203.0,19.0,True,False,False,True,2
CHEMBL5170519,Cc1c(-c2ccc(N3CCOCC3)cc2)cc(C(F)F)c2cn(C(C(=O)Nc3nccs3)c3ncn4c3CCC43CC3)nc12,UZSXMSPYXHBGKW-UHFFFAOYSA-N,7.85,active,nonzero_sd,615.7099999999997,6.102320000000006,1.0,9.0,90.10000000000001,7.0,True,True,False,False,2
CHEMBL4592472,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1S(=O)(=O)CCN(C)C,UZTKORAJTJRUTJ-UHFFFAOYSA-N,6.84,active,nonzero_sd,534.6420000000003,3.8473000000000024,2.0,9.0,118.45,10.0,True,False,False,False,1
CHEMBL5789996,C=CC(=O)N1CC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3cnccc32)C1,UZTXHEWMOHGSCD-LJQANCHMSA-N,6.26,active,single_entry,410.47700000000015,4.850000000000004,0.0,5.0,60.25,5.0,False,False,False,False,0
CHEMBL5952457,COc1cc(C2CCNCC2)ccc1Nc1ncc(Br)c(Nc2ccccc2NS(C)(=O)=O)n1,VAANZFXFCPBDJN-UHFFFAOYSA-N,7.7075,active,nonzero_sd,547.479,4.573400000000002,4.0,8.0,117.27,8.0,True,False,False,False,1
CHEMBL4445843,O=C(Nc1cnn(-c2ccccc2)c1)c1ccc(NS(=O)(=O)c2ccccc2)cc1,VAEVBQSUBIGLJX-UHFFFAOYSA-N,4.59,inactive,single_entry,418.4780000000001,3.9254000000000024,2.0,5.0,93.09,6.0,False,False,False,False,0
CHEMBL214857,COCCN1CCC(Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)CC1,VAGCDXKHNHUMSZ-UHFFFAOYSA-N,8.52,active,single_entry,460.9370000000003,4.664100000000003,1.0,7.0,68.74000000000001,8.0,False,False,False,False,0
CHEMBL6002110,CN(C)C/C=C/C(=O)N1CC[C@@H](n2nc(C(=O)Nc3nc4cc(Cl)ccc4o3)c3c(N)ncnc32)C1,VAHPHFUKSVSWLN-RDFMZFSFSA-N,7.37,active,single_entry,509.9580000000003,2.3466000000000005,2.0,10.0,148.3,6.0,True,False,False,False,1
CHEMBL357097,c1ccc(CNc2[nH]cnc3c4ccccc4nc2-3)cc1,VAIFSAWFMJSAGS-UHFFFAOYSA-N,6.34,active,single_entry,274.327,3.674800000000001,2.0,3.0,53.6,3.0,False,False,False,False,0
CHEMBL1945445,Cc1ccc(S(=O)(=O)NC(=O)c2cncc(Br)c2)cc1,VAINDCDKHBIEOS-UHFFFAOYSA-N,4.92,inactive,single_entry,355.213,2.2712200000000005,1.0,4.0,76.13,3.0,False,False,False,False,0
CHEMBL1828874,O=C(Cc1ccc(Cl)cc1)NS(=O)(=O)c1ccc(Br)cc1,VAJPYTMPGMTMKB-UHFFFAOYSA-N,4.95,inactive,single_entry,388.67,3.150100000000001,1.0,3.0,63.24,4.0,False,False,False,False,0
CHEMBL2316146,COc1cc(/C=C2\CCC/C(=C\c3ccc(Br)cc3)C2=O)cc(OC)c1,VALHLOXXMQSXQS-ODPUSEOTSA-N,5.15,intermediate,single_entry,413.3110000000001,5.686300000000005,0.0,3.0,35.53,4.0,False,True,False,False,1
CHEMBL4166038,COc1cc(-n2cc(CN3CCNCC3)nn2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,VALNJAQHJPYEAK-UHFFFAOYSA-N,6.05,active,single_entry,598.133,3.793800000000002,3.0,12.0,139.19,10.0,True,False,False,True,2
CHEMBL5979907,O=C(/C=C/CN1C[C@@H]2OCCO[C@@H]2C1)Nc1cc2c(Nc3ccc(OCc4ccccn4)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,VAMWYDFGORHXIU-XRCSGBKJSA-N,8.15,active,nonzero_sd,659.143,4.762800000000003,2.0,11.0,129.19,11.0,True,False,False,True,2
CHEMBL94066,C=C(CN1CCOCC1)C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,VANCZLKVOHARGS-UHFFFAOYSA-N,6.97,active,single_entry,468.35500000000013,3.9628000000000014,2.0,6.0,79.38,6.0,False,False,False,False,0
CHEMBL515598,c1ccc2sc(-c3ccc(Nc4ncnc5[nH]cnc45)cc3)nc2c1,VANNKDNVAYXPGI-UHFFFAOYSA-N,5.11,intermediate,single_entry,344.4030000000001,4.373200000000002,2.0,6.0,79.38000000000001,3.0,False,False,False,False,0
CHEMBL5837411,C=CC(=O)N1CC[C@H](Nc2cncc(-c3cnc(Nc4cccc(Cl)c4)nc3)c2)C1,VAOSZZBCLYZQTC-IBGZPJMESA-N,5.86,intermediate,single_entry,420.90400000000017,4.134400000000002,2.0,6.0,83.04,6.0,False,False,False,False,0
CHEMBL4856453,COc1ccc(-c2coc3cc(OCC(=O)N/C=C\c4ccc(O)cc4)ccc3c2=O)cc1,VAQNYFSLRWSRKL-SEYXRHQNSA-N,7.48,active,single_entry,443.45500000000015,4.340100000000003,2.0,6.0,98.0,7.0,False,False,False,False,0
CHEMBL3805893,c1ccc(COc2ccc(C3CC(c4ccc5c(c4)OCCO5)=NN3c3ccccc3)cc2)cc1,VARXRRNWFGTSBL-UHFFFAOYSA-N,5.04,intermediate,single_entry,462.54900000000015,6.392500000000006,0.0,5.0,43.29,6.0,False,True,False,False,1
CHEMBL5438643,CCS(=O)(=O)N1CCC(c2nc(-c3ccc(F)cc3)c(-c3ccnc(Nc4ccc(N5CCOCC5)c(F)c4)n3)s2)CC1,VATYWFAGGVOALR-UHFFFAOYSA-N,7.11,active,single_entry,626.7550000000002,5.654600000000006,1.0,9.0,100.55,8.0,True,True,False,False,2
CHEMBL4065288,S=C(Nc1cccnc1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,VAWVBJKPOCZCGO-UHFFFAOYSA-N,7.99,active,single_entry,451.35300000000007,5.339800000000002,3.0,5.0,74.76,4.0,False,True,False,False,1
CHEMBL5904771,CC(C)(C)CNc1c(C#N)cnc2c(Br)cc(N[C@H](C3=CN(C4CC4)NN3)c3cccc4c3SCN4)cc12,VAWZMRZWWSXOOG-SANMLTNESA-N,8.7,active,single_entry,591.5830000000001,6.283880000000004,5.0,9.0,100.07000000000001,7.0,True,True,False,False,2
CHEMBL3676349,C=CC(=O)Nc1cc2c(Nc3cc(OC)c(Cl)cc3F)ncnc2cc1OCCNC(C)=O,VAYPWRLVYXYEQY-UHFFFAOYSA-N,7.1,active,zero_sd,473.8920000000002,3.813900000000002,3.0,7.0,114.47,9.0,False,False,False,False,0
CHEMBL3758868,COc1ccc(-c2cc3c(N[C@H](C)c4ccccc4)ncnc3s2)c(OC)c1,VAYRHCIGDOYPGO-CQSZACIVSA-N,8.3,active,single_entry,391.49600000000015,5.548600000000004,1.0,6.0,56.269999999999996,6.0,False,True,False,False,1
CHEMBL5274133,CN1CCN(c2ccc(Nc3ncc(Br)c(Nc4ccc5c(c4)CCC5)n3)cc2)CC1,VAZJHDXJXKPRGL-UHFFFAOYSA-N,6.315,active,nonzero_sd,479.42600000000033,4.966800000000004,2.0,6.0,56.32,5.0,False,False,False,False,0
CHEMBL402293,CC(C)O/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2cccc(F)c2)c1,VBFBOJPZZPXTID-IPBVOBEMSA-N,7.85,active,single_entry,419.46400000000017,4.0984000000000025,2.0,8.0,103.24000000000001,7.0,False,False,False,False,0
CHEMBL5542997,O=C(NO)c1sccc1Nc1nc(Nc2ccc(N3CCOCC3)cc2)ncc1Cl,VBHAKJWIPATPSB-UHFFFAOYSA-N,7.508,active,nonzero_sd,446.9200000000003,3.6343000000000023,4.0,9.0,111.64,6.0,False,False,False,False,0
CHEMBL2347967,O=[N+]([O-])c1cccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1,VBHDQDBZRZFSML-OAQYLSRUSA-N,6.7,active,nonzero_sd,452.47000000000014,5.610500000000005,2.0,7.0,114.32000000000001,7.0,False,True,False,False,1
CHEMBL3740144,CN1CCN(Cc2ccc(NC(=O)Nc3ccc4ncnc(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)c4c3)cc2)CC1,VBIIJIMQUUULLK-UHFFFAOYSA-N,8.08,active,single_entry,626.1360000000001,7.1363000000000065,3.0,7.0,94.65,9.0,True,True,False,False,2
CHEMBL53375,COc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,VBKYHRRXRGHYHL-UHFFFAOYSA-N,7.41,active,single_entry,331.17300000000006,3.539500000000002,1.0,5.0,59.93000000000001,3.0,False,False,False,False,0
CHEMBL5432141,CCCCS(=O)(=O)Nc1nc(-c2ccc(F)cc2)c(-c2ccnc(Nc3ccc4c(ccn4CCN(C)C)c3)n2)s1,VBMFDVSLSLWWJV-UHFFFAOYSA-N,8.37,active,single_entry,593.7540000000001,6.207900000000006,2.0,9.0,105.03999999999999,12.0,True,True,False,False,2
CHEMBL144791,N#C/C(=C\c1cc(O)c(O)c(Br)c1)S(=O)(=O)/C(C#N)=C/c1cc(O)c(O)c(Br)c1,VBOBOVYYRHVGSJ-NJDSBKIZSA-N,5.96,intermediate,nonzero_sd,542.1610000000002,3.8779600000000016,4.0,8.0,162.63999999999996,4.0,True,False,False,False,1
CHEMBL3741399,C#Cc1cccc(Nc2ncnc3cc(OCCOC(=O)c4ccccc4OC(C)=O)c(OCCOC(=O)c4ccccc4OC(C)=O)cc23)c1,VBPAZCMGMOKBLM-UHFFFAOYSA-N,7.47,active,single_entry,689.6770000000002,5.676900000000005,1.0,13.0,161.47,14.0,True,True,False,True,3
CHEMBL3965087,C=CC(=O)N1CC[C@H](Oc2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)C1,VBQOKKHDJKYLNC-QFIPXVFZSA-N,7.715,active,nonzero_sd,518.9760000000002,5.910600000000005,1.0,6.0,76.58000000000001,8.0,True,True,False,False,2
CHEMBL2064396,CC(C)(C)c1ccc(Nc2ncnc3cc4oc(=O)n(CCCN5CCOCC5)c4cc23)cc1,VBQRWKQKLUNGCA-UHFFFAOYSA-N,4.1,inactive,single_entry,461.5660000000004,4.3011000000000035,1.0,8.0,85.42000000000002,6.0,False,False,False,False,0
CHEMBL416611,OCC(O)Cn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,VBSAGPWININOEH-UHFFFAOYSA-N,8.055,active,nonzero_sd,413.2750000000001,3.4438000000000013,3.0,6.0,83.2,5.0,False,False,False,False,0
CHEMBL4531912,COc1cc2c(Nc3ccc(F)cc3Cl)ncnc2cc1OCCOCCOCCNC(=O)Cn1cnc([N+](=O)[O-])n1,VBSAUYYXDSRILF-UHFFFAOYSA-N,7.89,active,single_entry,604.9830000000004,2.9026000000000005,2.0,13.0,177.68,16.0,True,False,False,True,2
CHEMBL5970897,Cc1nc(F)ccc1[C@H](Nc1cc(C#N)c2ncc(C#N)c(NCC3(C(F)(F)F)CCC3)c2c1)C1=CN(C2(C(F)F)CC2)NN1,VBUKVSSSHRFPMR-SANMLTNESA-N,8.1,active,single_entry,627.5970000000002,6.082280000000004,4.0,9.0,124.72,9.0,True,True,False,False,2
CHEMBL1241945,CC(C)n1nc(-c2ccc(O)c(F)c2)c2c(N)ncnc21,VBUMOGXFBGYXDV-UHFFFAOYSA-N,5.98,intermediate,single_entry,287.298,2.501099999999999,2.0,6.0,89.85,2.0,False,False,False,False,0
CHEMBL160935,Cn1c(SSc2c(C(=O)c3ccco3)c3ccccc3n2C)c(C(=O)c2ccco2)c2ccccc21,VBVPZSVKUYZRHE-UHFFFAOYSA-N,5.11,intermediate,single_entry,512.6120000000002,7.117400000000004,0.0,8.0,70.28,7.0,True,True,False,False,2
CHEMBL275762,O=C(CCl)Nc1ccc2ncnc(Nc3cc(Cl)c(Cl)cc3F)c2c1,VBXDUSMRNQVJRO-UHFFFAOYSA-N,8.2925,active,nonzero_sd,399.64000000000016,4.996600000000002,2.0,4.0,66.91,4.0,False,False,False,False,0
CHEMBL5560320,C=CC(=O)N1CC[C@H](n2cc(-c3ccncc3)c(-c3cccc(NC(=O)c4ncc(C5CC5)o4)c3)n2)C1,VBXIMDTVPRQNND-QFIPXVFZSA-N,7.09,active,nonzero_sd,494.5550000000003,4.689200000000003,1.0,7.0,106.15,7.0,False,False,False,False,0
CHEMBL5825791,C=CC(=O)Nc1cc(Nc2nccc(-c3cc(F)c4nc(CF)n(C(C)C)c4c3)n2)c(OC)cc1N(C)CCN(C)C,VBYZGKTVKRBNNK-UHFFFAOYSA-N,7.6,active,single_entry,578.668,5.557300000000005,2.0,9.0,100.44,12.0,True,True,False,False,2
CHEMBL4644209,C=C1CC(c2ccccc2)(C(Br)c2ccccc2)OC1=O,VCACYUXUEIWWBL-UHFFFAOYSA-N,4.695,inactive,nonzero_sd,343.22,4.521200000000003,0.0,2.0,26.3,3.0,False,False,False,False,0
CHEMBL1944930,O=c1c2c(-c3ccccc3)c3c(nc2nc2[nH]nc(S)n12)-c1ccccc1CC3,VCBSEOHFTXIIDG-UHFFFAOYSA-N,4.07,inactive,single_entry,397.46300000000014,3.687100000000002,2.0,6.0,75.94,1.0,False,False,False,False,0
CHEMBL4276965,COc1ccc(OC)c(Nc2cc(Nc3ccc(S(N)(=O)=O)cc3)ncn2)c1,VCBUVKNXUBPBBX-UHFFFAOYSA-N,6.22,active,nonzero_sd,401.4480000000001,2.6284,3.0,8.0,128.46,7.0,False,False,False,False,0
CHEMBL5786132,O=C1CCc2c(Oc3ccc4c(c3)[C@H]3[C@H](NC(=O)c5ccc(CN6CCNCC6)c(C(F)(F)F)c5)[C@H]3O4)ccnc2N1,VCCJAEXPICPGMM-QKDODKLFSA-N,9.2233,active,nonzero_sd,579.5790000000002,3.8394000000000013,3.0,7.0,104.82000000000001,6.0,True,False,False,False,1
CHEMBL5964497,CC[C@@H](Nc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CNNN3)c3cccnc3C)cc12)c1ccccc1,VCCTVBYZHLYHCM-YWEHKCAJSA-N,8.4,active,single_entry,511.03300000000013,5.633500000000003,5.0,8.0,109.72,8.0,True,True,False,False,2
